rnum,rank,rankInten,rankOldAndNew,movieCd,movieNm,openDt,salesAmt,salesShare,salesInten,salesChange,salesAcc,audiCnt,audiInten,audiChange,audiAcc,scrnCnt,showCnt
2,2,1,OLD,20178982,박열,2017-06-28,200598000,11.4,-407008300,-67,17230960595,27965,-47094,-62.7,2240180,577,2100
3,3,1,OLD,20177501,플립,2017-07-12,141227500,8,-193113500,-57.8,1242465900,18975,-20567,-52,153598,200,895
4,4,1,OLD,20174801,내 사랑,2017-07-12,100272500,5.7,-72296500,-41.9,781039800,13411,-7360,-35.4,99407,204,687
5,5,-3,OLD,20175522,카3: 새로운 도전,2017-07-13,66649000,3.8,-855491200,-92.8,2228474001,9753,-112117,-92,298515,488,1080
6,6,0,OLD,20176562,예수는 역사다,2017-07-13,61085800,3.5,-48541400,-44.3,410372600,8679,-5595,-39.2,56431,204,364
7,7,0,OLD,20081056,다크 나이트,2008-08-06,46705400,2.6,-71667200,-60.5,27616652200,5872,-7973,-57.6,4154634,143,413
8,8,2,OLD,20179245,판타스틱 단편 걸작선 1, ,30000000,1.7,0,0,132000000,5000,0,0,22000,3,24
9,9,-1,OLD,20158485,옥자,2017-06-29,25662400,1.5,-53948500,-67.8,2060227300,3487,-6932,-66.5,271939,75,211
10,10,0,NEW,20162869,택시운전사,2017-08-02,20363000,1.2,20363000,100,245319000,3125,3125,100,39950,18,19
1,1,0,OLD,20167303,스파이더맨: 홈 커밍,2017-07-05,853658600,48.9,-104813300,-10.9,50222504973,111280,-12868,-10.4,6138254,1617,7934
2,2,0,OLD,20178982,박열,2017-06-28,185874100,10.7,-14723900,-7.3,17416834695,26207,-1758,-6.3,2266387,602,2074
3,3,0,OLD,20177501,플립,2017-07-12,144710700,8.3,3483200,2.5,1387176600,19596,621,3.3,173194,219,923
4,4,0,OLD,20174801,내 사랑,2017-07-12,103418400,5.9,3145900,3.1,884458200,13867,456,3.4,113274,210,682
5,5,5,OLD,20162869,택시운전사,2017-08-02,79896000,4.6,59533000,292.4,325215000,12873,9748,311.9,52823,73,75
6,6,-1,OLD,20175522,카3: 새로운 도전,2017-07-13,67338000,3.9,689000,1,2295812001,10271,518,5.3,308786,504,1050
7,7,-1,OLD,20176562,예수는 역사다,2017-07-13,62521900,3.6,1436100,2.4,472894500,9120,441,5.1,65551,210,371
8,8,-1,OLD,20081056,다크 나이트,2008-08-06,39560200,2.3,-7145200,-15.3,27656212400,5058,-814,-13.9,4159692,142,392
9,9,-1,OLD,20179245,판타스틱 단편 걸작선 1, ,24000000,1.4,-6000000,-20,156000000,4000,-1000,-20,26000,3,20
10,10,-1,OLD,20158485,옥자,2017-06-29,24137200,1.4,-1525200,-5.9,2084364500,3336,-151,-4.3,275275,78,214
1,1,0,OLD,20167303,스파이더맨: 홈 커밍,2017-07-05,791554400,36.4,-62104200,-7.3,51014059373,103671,-7609,-6.8,6241925,1472,7229
2,2,20,OLD,20177181,47 미터,2017-07-19,535406300,24.6,532396300,17687.6,564592300,72116,71686,16671.2,75603,542,1914
3,3,-1,OLD,20178982,박열,2017-06-28,165207000,7.6,-20667100,-11.1,17582041695,23249,-2958,-11.3,2289636,557,1847
4,4,-1,OLD,20177501,플립,2017-07-12,133653900,6.2,-11056800,-7.6,1520830500,18094,-1502,-7.7,191288,215,962
5,5,-1,OLD,20174801,내 사랑,2017-07-12,93991600,4.3,-9426800,-9.1,978449800,12746,-1121,-8.1,126020,212,652
6,6,0,OLD,20175522,카3: 새로운 도전,2017-07-13,63700100,2.9,-3637900,-5.4,2359512101,9795,-476,-4.6,318581,441,837
7,7,0,OLD,20176562,예수는 역사다,2017-07-13,49936800,2.3,-12585100,-20.1,522831300,7465,-1655,-18.1,73016,193,336
8,8,-3,OLD,20162869,택시운전사,2017-08-02,42246000,1.9,-37650000,-47.1,367461000,6420,-6453,-50.1,59243,45,45
9,9,9,OLD,20176781,내가 죽기 전에 가장 듣고 싶은 말,2017-07-19,44130700,2,38849700,735.7,71628700,6015,5229,665.3,9446,151,505
10,10,0,OLD,20158485,옥자,2017-06-29,28440000,1.3,4302800,17.8,2112804500,4169,833,25,279444,83,214
1,1,12,OLD,20164621,덩케르크,2017-07-20,1776036300,50.4,1749078500,6488.2,1840263500,224242,221261,7422.4,230263,1252,7554
2,2,-1,OLD,20167303,스파이더맨: 홈 커밍,2017-07-05,595059400,16.9,-196495000,-24.8,51609118773,79499,-24172,-23.3,6321424,895,3744
3,3,-1,OLD,20177181,47 미터,2017-07-19,470758900,13.4,-64647400,-12.1,1035351200,62644,-9472,-13.1,138247,605,1894
4,4,0,OLD,20177501,플립,2017-07-12,96692400,2.7,-36961500,-27.7,1617522900,13054,-5040,-27.9,204342,179,670
5,5,-2,OLD,20178982,박열,2017-06-28,76589300,2.2,-88617700,-53.6,17658630995,11184,-12065,-51.9,2300820,389,832
6,6,31,OLD,20177701,위시 어폰,2017-07-20,73346000,2.1,71810000,4675.1,76241000,9819,9627,5014.1,10162,264,529
7,7,-2,OLD,20174801,내 사랑,2017-07-12,64140100,1.8,-29851500,-31.8,1042589900,8560,-4186,-32.8,134580,180,422
8,8,0,NEW,20178321,극장판 짱구는 못말려 : 습격!! 외계인 덩덩이,2017-07-20,59775600,1.7,59775600,100,70132600,8423,8423,100,9481,304,376
9,9,-2,OLD,20176562,예수는 역사다,2017-07-13,44938000,1.3,-4998800,-10,567769300,6988,-477,-6.4,80004,129,194
10,10,-4,OLD,20175522,카3: 새로운 도전,2017-07-13,42962500,1.2,-20737600,-32.6,2402474601,6815,-2980,-30.4,325396,312,463
1,1,0,OLD,20164621,덩케르크,2017-07-20,2173063468,47.9,397027168,22.4,4013326968,248042,23800,10.6,478305,1245,7569
2,2,0,OLD,20167303,스파이더맨: 홈 커밍,2017-07-05,941842632,20.8,346783232,58.3,52550961405,113462,33963,42.7,6434886,897,3834
3,3,0,OLD,20177181,47 미터,2017-07-19,633263832,14,162504932,34.5,1668615032,77370,14726,23.5,215617,701,2299
4,4,0,OLD,20177501,플립,2017-07-12,143176700,3.2,46484300,48.1,1760699600,17354,4300,32.9,221696,194,702
5,5,0,OLD,20178982,박열,2017-06-28,88706400,2,12117100,15.8,17747337395,11516,332,3,2312336,385,793
6,6,0,OLD,20177701,위시 어폰,2017-07-20,88431600,1.9,15085600,20.6,164672600,10966,1147,11.7,21128,277,549
7,7,1,OLD,20178321,극장판 짱구는 못말려 : 습격!! 외계인 덩덩이,2017-07-20,78042800,1.7,18267200,30.6,148175400,10089,1666,19.8,19570,325,414
8,8,-1,OLD,20174801,내 사랑,2017-07-12,80664100,1.8,16524000,25.8,1123254000,9638,1078,12.6,144218,187,426
9,9,1,OLD,20175522,카3: 새로운 도전,2017-07-13,65248900,1.4,22286400,51.9,2467723501,9187,2372,34.8,334583,354,530
10,10,-1,OLD,20176562,예수는 역사다,2017-07-13,46681900,1,1743900,3.9,614451200,6347,-641,-9.2,86351,128,197
1,1,0,OLD,20164621,덩케르크,2017-07-20,4031277775,46.6,1858214307,85.5,8044604743,460182,212140,85.5,938487,1207,7330
2,2,0,OLD,20167303,스파이더맨: 홈 커밍,2017-07-05,1880483025,21.7,938640393,99.7,54431444430,225365,111903,98.6,6660251,918,3841
3,3,0,OLD,20177181,47 미터,2017-07-19,979835825,11.3,346571993,54.7,2648450857,116795,39425,51,332412,733,2699
4,4,3,OLD,20178321,극장판 짱구는 못말려 : 습격!! 외계인 덩덩이,2017-07-20,406629400,4.7,328586600,421,554804800,54480,44391,440,74050,430,737
5,5,4,OLD,20175522,카3: 새로운 도전,2017-07-13,360646600,4.2,295397700,452.7,2828370101,47606,38419,418.2,382189,538,1086
6,6,-2,OLD,20177501,플립,2017-07-12,204210600,2.4,61033900,42.6,1964910200,24055,6701,38.6,245751,211,722
7,7,5,OLD,20177761,오즈: 신기한 마법가루,2017-07-20,149925700,1.7,120487200,409.3,254356400,19926,15720,373.8,34868,335,473
8,8,-3,OLD,20178982,박열,2017-06-28,116492300,1.3,27785900,31.3,17863829695,14396,2880,25,2326732,334,611
9,9,-1,OLD,20174801,내 사랑,2017-07-12,113516800,1.3,32852700,40.7,1236770800,13353,3715,38.5,157571,173,376
10,10,-4,OLD,20177701,위시 어폰,2017-07-20,88139000,1,-292600,-0.3,252811600,10708,-258,-2.4,31836,279,516
1,1,0,OLD,20164621,덩케르크,2017-07-20,3602600500,45.7,-428677275,-10.6,11647205243,411132,-49050,-10.7,1349619,1181,7026
2,2,0,OLD,20167303,스파이더맨: 홈 커밍,2017-07-05,1628030050,20.6,-252452975,-13.4,56059474480,195009,-30356,-13.5,6855260,914,3753
3,3,0,OLD,20177181,47 미터,2017-07-19,908432100,11.5,-71403725,-7.3,3556882957,107567,-9228,-7.9,439979,711,2617
4,4,0,OLD,20178321,극장판 짱구는 못말려 : 습격!! 외계인 덩덩이,2017-07-20,486617500,6.2,79988100,19.7,1041422300,63909,9429,17.3,137959,547,943
5,5,0,OLD,20175522,카3: 새로운 도전,2017-07-13,385921100,4.9,25274500,7,3214291201,50155,2549,5.4,432344,525,1025
6,6,0,OLD,20177501,플립,2017-07-12,188593300,2.4,-15617300,-7.6,2153503500,22165,-1890,-7.9,267916,209,705
7,7,0,OLD,20177761,오즈: 신기한 마법가루,2017-07-20,155033100,2,5107400,3.4,409389500,20130,204,1,54998,343,487
8,8,0,OLD,20178982,박열,2017-06-28,98425800,1.2,-18066500,-15.5,17962255495,12139,-2257,-15.7,2338871,325,575
9,9,0,OLD,20174801,내 사랑,2017-07-12,100573500,1.3,-12943300,-11.4,1337344300,11616,-1737,-13,169187,172,364
10,10,1,OLD,20176562,예수는 역사다,2017-07-13,84167200,1.1,14132300,20.2,768653300,10969,1901,21,106388,139,210
1,1,0,OLD,20164621,덩케르크,2017-07-20,1229508100,45.4,-2373092400,-65.9,12876713343,154426,-256706,-62.4,1504045,1135,6783
2,2,0,OLD,20167303,스파이더맨: 홈 커밍,2017-07-05,471231900,17.4,-1156798150,-71.1,56530706380,62945,-132064,-67.7,6918205,876,3606
3,3,0,OLD,20177181,47 미터,2017-07-19,333140000,12.3,-575292100,-63.3,3890022957,43729,-63838,-59.3,483708,622,2597
4,4,0,OLD,20178321,극장판 짱구는 못말려 : 습격!! 외계인 덩덩이,2017-07-20,100340900,3.7,-386276600,-79.4,1141763200,14407,-49502,-77.5,152366,403,709
5,5,1,OLD,20177501,플립,2017-07-12,100357800,3.7,-88235500,-46.8,2253861300,13401,-8764,-39.5,281317,181,722
6,6,-1,OLD,20175522,카3: 새로운 도전,2017-07-13,74175700,2.7,-311745400,-80.8,3288466901,10893,-39262,-78.3,443237,381,641
7,7,2,OLD,20174801,내 사랑,2017-07-12,58663800,2.2,-41909700,-41.7,1396008100,7744,-3872,-33.3,176931,174,412
8,8,0,OLD,20178982,박열,2017-06-28,48480200,1.8,-49945600,-50.7,18010735695,6788,-5351,-44.1,2345659,351,695
9,9,2,OLD,20177701,위시 어폰,2017-07-20,45197400,1.7,-37654900,-45.4,380861300,6018,-3976,-39.8,47848,260,524
10,10,-3,OLD,20177761,오즈: 신기한 마법가루,2017-07-20,40035600,1.5,-114997500,-74.2,449425100,5935,-14195,-70.5,60933,268,364
1,1,0,OLD,20164621,덩케르크,2017-07-20,1130024850,41.7,-99483250,-8.1,14006738193,141556,-12870,-8.3,1645601,1153,6680
2,2,0,OLD,20167303,스파이더맨: 홈 커밍,2017-07-05,468059800,17.3,-3172100,-0.7,56998766180,62825,-120,-0.2,6981030,879,3611
3,3,0,OLD,20177181,47 미터,2017-07-19,299187400,11,-33952600,-10.2,4189210357,39636,-4093,-9.4,523344,633,2581
4,4,0,OLD,20178321,극장판 짱구는 못말려 : 습격!! 외계인 덩덩이,2017-07-20,112622300,4.2,12281400,12.2,1254385500,16356,1949,13.5,168722,414,710
5,5,0,OLD,20177501,플립,2017-07-12,99658900,3.7,-698900,-0.7,2353520200,13407,6,0,294724,185,724
6,6,0,OLD,20175522,카3: 새로운 도전,2017-07-13,80221800,3,6046100,8.2,3368688701,11929,1036,9.5,455166,394,643
7,7,0,OLD,20174801,내 사랑,2017-07-12,63923100,2.4,5259300,9,1459931200,8491,747,9.6,185422,169,411
8,8,4,OLD,20161481,군함도,2017-07-26,69290000,2.6,13169200,23.5,185306800,7921,2509,46.4,21629,34,35
9,9,1,OLD,20177761,오즈: 신기한 마법가루,2017-07-20,47300700,1.7,7265100,18.1,496725800,7164,1229,20.7,68097,282,382
10,10,-2,OLD,20178982,박열,2017-06-28,47371100,1.7,-1109100,-2.3,18058106795,6838,50,0.7,2352497,341,689
1,1,7,OLD,20161481,군함도,2017-07-26,6109565800,71.4,6040275800,8717.4,6294872600,972161,964240,12173.2,993790,2027,10182
2,2,18,OLD,20173403,슈퍼배드 3,2017-07-26,1210810000,14.1,1202042000,13709.4,1221770000,195774,194678,17762.6,197144,810,2922
3,3,-2,OLD,20164621,덩케르크,2017-07-20,698540000,8.2,-431484850,-38.2,14705278193,97068,-44488,-31.4,1742669,628,2181
4,4,-2,OLD,20167303,스파이더맨: 홈 커밍,2017-07-05,176787300,2.1,-291272500,-62.2,57175553480,28732,-34093,-54.3,7009762,429,785
5,5,-2,OLD,20177181,47 미터,2017-07-19,81798800,1,-217388600,-72.7,4271009157,13314,-26322,-66.4,536658,364,622
6,6,-2,OLD,20178321,극장판 짱구는 못말려 : 습격!! 외계인 덩덩이,2017-07-20,58899300,0.7,-53723000,-47.7,1313284800,8784,-7572,-46.3,177506,227,308
7,7,-2,OLD,20177501,플립,2017-07-12,44450300,0.5,-55208600,-55.4,2397970500,7187,-6220,-46.4,301911,113,250
